date,pH,溶解氧,高锰酸盐指数,总磷,总氮,电导率,浊度
2023/2/16 12:00,0.081339713,0.676157804,0.318054659,0.310576385,0.228046187,0.194604128,0.040791665
2023/2/16 16:00,0.100478469,0.712006861,0.331826985,0.322327924,0.228046187,0.195389229,0.036252
2023/2/16 20:00,0.100478469,0.708747856,0.305573488,0.329043089,0.222272865,0.194374031,0.048140044
2023/2/17 0:00,0.081339713,0.681989708,0.305573488,0.329043089,0.222272865,0.19562377,0.044482184
2023/2/17 4:00,0.081339713,0.654545455,0.263395739,0.331281477,0.220145852,0.196876667,0.052777687
2023/2/17 8:00,0.081339713,0.648542024,0.373359156,0.306099608,0.208903069,0.197836658,0.042751233
2023/2/17 12:00,0.09569378,0.688679245,0.307079836,0.296026861,0.208143421,0.201081961,0.034880303
2023/2/17 16:00,0.114832536,0.724185249,0.332472563,0.294348069,0.203281677,0.196584715,0.042032725
2023/2/17 20:00,0.105263158,0.711492281,0.340649882,0.306659205,0.208903069,0.1972854,0.04415559
2023/2/18 0:00,0.110047847,0.684562607,0.340649882,0.306659205,0.208903069,0.201157865,0.050524184
2023/2/18 4:00,0.105263158,0.650428816,0.278028836,0.292669278,0.206927985,0.201546092,0.043469741
2023/2/18 8:00,0.086124402,0.637221269,0.312890037,0.284834919,0.191735035,0.201700219,0.042163363
2023/2/18 12:00,0.110047847,0.684219554,0.279750377,0.278679351,0.191735035,0.20400702,0.037689017
2023/2/18 16:00,0.124401914,0.718353345,0.278244028,0.271964186,0.185809784,0.200842357,0.035174238
2023/2/18 20:00,0.129186603,0.702229846,0.284484614,0.27308338,0.188240656,0.207418332,0.043763676
2023/2/19 0:00,0.114832536,0.68490566,0.284484614,0.27308338,0.188240656,0.204878722,0.042653255
2023/2/19 4:00,0.09569378,0.632075472,0.284054229,0.282036933,0.189152233,0.212549758,0.050589503
2023/2/19 8:00,0.081339713,0.604288165,0.358080482,0.261891438,0.180036463,0.208265209,0.044939417
2023/2/19 12:00,0.114832536,0.663121784,0.282978266,0.278679351,0.187481009,0.204890363,0.045494628
2023/2/19 16:00,0.133971292,0.70806175,0.262104584,0.259093453,0.17806138,0.20614203,0.036643914
2023/2/19 20:00,0.114832536,0.683361921,0.274800947,0.2691662,0.181555758,0.211537972,0.052124498
2023/2/20 0:00,0.110047847,0.667924528,0.274800947,0.2691662,0.181555758,0.213180915,0.043796336
2023/2/20 4:00,0.09569378,0.652144082,0.24768668,0.280917739,0.186265573,0.218397762,0.055161828
2023/2/20 8:00,0.09569378,0.653001715,0.298041747,0.234471181,0.186265573,0.216096293,0.044645482
2023/2/20 12:00,0.153110048,0.728987993,0.313320422,0.240067152,0.075964752,0.214344924,0.0435024
2023/2/20 16:00,0.186602871,0.770325901,0.282332688,0.251259093,0.076420541,0.212847693,0.038603481
2023/2/20 20:00,0.14354067,0.7135506,0.354207015,0.25965305,0.076420541,0.215062284,0.031614357
2023/2/21 0:00,0.157894737,0.722641509,0.354207015,0.25965305,0.076420541,0.22099231,0.034586368
2023/2/21 4:00,0.14354067,0.701372213,0.244028405,0.265808618,0.177453662,0.220337755,0.035010941
2023/2/21 8:00,0.138755981,0.686792453,0.330320637,0.237269166,0.177453662,0.218921982,0.035010941
2023/2/21 12:00,0.19138756,0.757118353,0.330751022,0.248461108,0.180036463,0.218866035,0.02237173
2023/2/21 16:00,0.248803828,0.822641509,0.343877771,0.243424734,0.180036463,0.214427201,0.0265848
2023/2/21 20:00,0.210526316,0.812178388,0.288142888,0.254057079,0.077028259,0.221310978,0.039942519
2023/2/22 0:00,0.177033493,0.769296741,0.288142888,0.254057079,0.077028259,0.221298292,0.033508606
2023/2/22 4:00,0.148325359,0.726072041,0.264902087,0.257414661,0.178821027,0.228010787,0.036382638
2023/2/22 8:00,0.14354067,0.703430532,0.317839466,0.236709569,0.176845943,0.227536952,0.029132238
2023/2/22 12:00,0.210526316,0.783533448,0.387992253,0.22495803,0.176845943,0.225894232,0.024755871
2023/2/22 16:00,0.282296651,0.85025729,0.311168496,0.236149972,0.068216348,0.223592226,0.025049806
2023/2/22 20:00,0.234449761,0.817667238,0.28749731,0.258533856,0.068216348,0.235134862,0.034880303
2023/2/23 0:00,0.200956938,0.775814751,0.28749731,0.258533856,0.068216348,0.243041589,0.029752768
2023/2/23 4:00,0.167464115,0.733276158,0.285560577,0.247341914,0.068216348,0.244703505,0.029393514
2023/2/23 8:00,0.148325359,0.699313894,0.333333333,0.216564074,0.064873899,0.251977406,0.029589471
2023/2/23 12:00,0.23923445,0.794339623,0.258661502,0.225517627,0.154816165,0.243536723,0.030405957
2023/2/23 16:00,0.267942584,0.825557461,0.327953518,0.218802462,0.16256457,0.253331832,0.030405957
2023/2/23 20:00,0.215311005,0.775814751,0.344092963,0.265249021,0.171376481,0.265198374,0.040367092
2023/2/24 0:00,0.19138756,0.746998285,0.344092963,0.265249021,0.171376481,0.260221175,0.035566152
2023/2/24 4:00,0.177033493,0.731046312,0.292877125,0.256295467,0.167882103,0.267968359,0.038636141
2023/2/24 8:00,0.157894737,0.696054889,0.340865074,0.23838836,0.167882103,0.259186364,0.040661027
2023/2/24 12:00,0.215311005,0.774099485,0.310307725,0.241186346,0.163324218,0.246062336,0.039844541
2023/2/24 16:00,0.277511962,0.83670669,0.302130407,0.240067152,0.163931936,0.23696807,0.037297103
2023/2/24 20:00,0.244019139,0.815437393,0.300193673,0.219362059,0.163931936,0.23316851,0.037982952
2023/2/25 0:00,0.215311005,0.79348199,0.300193673,0.219362059,0.163931936,0.234923999,0.037264444
2023/2/25 4:00,0.196172249,0.77084048,0.300624059,0.232792389,0.163931936,0.233659565,0.034945622
2023/2/25 8:00,0.186602871,0.755231561,0.316763503,0.214885283,0.158158614,0.230866089,0.043567719
2023/2/25 12:00,0.282296651,0.857632933,0.312029266,0.219921656,0.158158614,0.222169193,0.043959633
2023/2/25 16:00,0.363636364,0.925385935,0.322358511,0.219921656,0.158158614,0.222525671,0.029752768
2023/2/25 20:00,0.291866029,0.866380789,0.284484614,0.231113598,0.156791249,0.219421849,0.029818087
2023/2/26 0:00,0.248803828,0.829331046,0.284484614,0.231113598,0.156791249,0.226223585,0.052679709
2023/2/26 4:00,0.205741627,0.780617496,0.234344739,0.24622272,0.166818596,0.234917872,0.041281557
2023/2/26 8:00,0.205741627,0.775300172,0.275661717,0.213206491,0.1534488,0.233383413,0.042196022
2023/2/26 12:00,0.296650718,0.846140652,0.298041747,0.213766088,0.1534488,0.221553159,0.040269114
2023/2/26 16:00,0.363636364,0.874785592,0.307295029,0.20761052,0.1441811,0.223678509,0.022861622
2023/2/26 20:00,0.315789474,0.863979417,0.28749731,0.214325686,0.14721969,0.224802388,0.039224011
2023/2/27 0:00,0.258373206,0.820926244,0.28749731,0.214325686,0.14721969,0.231274546,0.0338352
2023/2/27 4:00,0.220095694,0.783361921,0.24940822,0.225517627,0.140382862,0.23734049,0.043371763
2023/2/27 8:00,0.210526316,0.775643225,0.35291586,0.190263011,0.144484959,0.237508914,0.036937849
2023/2/27 12:00,0.306220096,0.858490566,0.28663654,0.190263011,0.141598298,0.225026239,0.025049806
2023/2/27 16:00,0.43062201,0.910120069,0.364105875,0.19418019,0.141598298,0.229930624,0.030536595
2023/2/27 20:00,0.363636364,0.9,0.308370992,0.21544488,0.141598298,0.226448753,0.035860087
2023/2/28 0:00,0.291866029,0.842024014,0.308370992,0.21544488,0.141598298,0.228414995,0.037068487
2023/2/28 4:00,0.234449761,0.797427101,0.264041317,0.216004477,0.137192343,0.234278654,0.035468173
2023/2/28 8:00,0.196172249,0.755917667,0.3255864,0.195858982,0.034336068,0.236490789,0.029687449
2023/2/28 12:00,0.296650718,0.825214408,0.265547665,0.177392278,0.132634458,0.22475193,0.036676573
2023/2/28 16:00,0.454545455,0.903259005,0.324510437,0.199216564,0.129140079,0.217578775,0.035729449
2023/2/28 20:00,0.354066986,0.847341338,0.401979772,0.249020705,0.150562139,0.22240047,0.059472876
2023/3/1 0:00,0.282296651,0.795540309,0.401979772,0.249020705,0.150562139,0.222487459,0.027074692
2023/3/1 4:00,0.248803828,0.773584906,0.302560792,0.210968103,0.150562139,0.225581809,0.026454162
2023/3/1 8:00,0.210526316,0.751286449,0.366042608,0.188584219,0.123366758,0.228198664,0.030961168
2023/3/1 12:00,0.349282297,0.82212693,0.306434259,0.191941802,0.127164995,0.221415375,0.037035827
2023/3/1 16:00,0.401913876,0.856432247,0.199053153,0.197537773,0.144788818,0.219106979,0.041248898
2023/3/1 20:00,0.387559809,0.859005146,0.211103938,0.226077224,0.145548466,0.221855001,0.050850779
2023/3/2 0:00,0.296650718,0.798284734,0.211103938,0.226077224,0.145548466,0.222735063,0.042098044
2023/3/2 4:00,0.234449761,0.745626072,0.123090166,0.22495803,0.13810392,0.227965925,0.030993827
2023/3/2 8:00,0.229665072,0.747512864,0.166989456,0.206491326,0.129747797,0.236327467,0.03687253
2023/3/2 12:00,0.401913876,0.802401372,0.143103077,0.207050923,0.129747797,0.231367774,0.043731017
2023/3/2 16:00,0.555023923,0.819554031,0.177964278,0.213206491,0.129747797,0.224941072,0.032953395
2023/3/2 20:00,0.416267943,0.793996569,0.147191737,0.233351987,0.142509875,0.226213128,0.044678141
2023/3/3 0:00,0.296650718,0.752144082,0.147191737,0.233351987,0.142509875,0.22588974,0.032430844
2023/3/3 4:00,0.253588517,0.731560892,0.119001506,0.219921656,0.138711638,0.230566028,0.036349979
2023/3/3 8:00,0.229665072,0.725214408,0.138584033,0.177392278,0.034336068,0.232066247,0.032365525
2023/3/3 12:00,0.344497608,0.78542024,0.118355929,0.185226637,0.129747797,0.231055659,0.038636141
2023/3/3 16:00,0.464114833,0.801715266,0.118355929,0.185226637,0.129747797,0.227954622,0.03749306
2023/3/3 20:00,0.296650718,0.754373928,0.141166344,0.202574147,0.13506533,0.223767283,0.046964303
2023/3/4 0:00,0.248803828,0.741680961,0.116634388,0.196978176,0.127620784,0.228184757,0.0374604
2023/3/4 4:00,0.220095694,0.728987993,0.079190876,0.196978176,0.122151322,0.23537102,0.03932199
2023/3/4 8:00,0.210526316,0.739794168,0.077469335,0.174034695,0.122151322,0.233090466,0.033541265
2023/3/4 12:00,0.358851675,0.80651801,0.151925974,0.173475098,0.027043452,0.236241873,0.028838303
2023/3/4 16:00,0.468899522,0.819210978,0.125242092,0.170117515,0.119872379,0.23497625,0.035500833
2023/3/4 20:00,0.354066986,0.79193825,0.138799225,0.184107443,0.128380431,0.231283206,0.029458833
2023/3/5 0:00,0.311004785,0.782847341,0.087153002,0.173475098,0.027195381,0.235129277,0.029132238
2023/3/5 4:00,0.267942584,0.755060034,0.154723478,0.195858982,0.119416591,0.241213659,0.041673471
2023/3/5 8:00,0.253588517,0.755917667,0.109317839,0.182428651,0.031297478,0.242884277,0.026388844
2023/3/5 12:00,0.401913876,0.810291595,0.120077469,0.175153889,0.024916439,0.237516764,0.024625233
2023/3/5 16:00,0.488038278,0.803259005,0.194318915,0.168438724,0.02765117,0.23878763,0.030014044
2023/3/5 20:00,0.421052632,0.78593482,0.109317839,0.179071069,0.02765117,0.22899576,0.034717006
2023/3/6 0:00,0.349282297,0.766552316,0.245319561,0.200895355,0.128228502,0.231743988,0.037786995
2023/3/6 4:00,0.291866029,0.756089194,0.151710781,0.243984331,0.138863567,0.237825539,0.044776119
2023/3/6 8:00,0.291866029,0.74922813,0.141596729,0.175153889,0.026283804,0.241753162,0.034227114
2023/3/6 12:00,0.454545455,0.815608919,0.141596729,0.174594292,0.019295047,0.236855789,0.030732552
2023/3/9 8:00,0.449760766,0.576672384,0.250268991,0.166200336,0.032664844,0.240120761,0.017342173
2023/3/9 12:00,0.669856459,0.709090909,0.152141166,0.177392278,0.027955029,0.244006357,0.019530357
2023/3/9 16:00,0.803827751,0.792624357,0.163331181,0.170677112,0.024156791,0.250868824,0.031973611
2023/3/9 20:00,0.698564593,0.746998285,0.145039811,0.190822608,0.024156791,0.250735688,0.037884973
2023/3/10 0:00,0.650717703,0.719554031,0.227243383,0.177392278,0.02142206,0.252290731,0.029556811
2023/3/10 4:00,0.574162679,0.679073756,0.179685819,0.223838836,0.017623823,0.247742679,0.042163363
2023/3/10 8:00,0.540669856,0.655917667,0.158381752,0.179630666,0.021877849,0.250725911,0.028936281
2023/3/10 12:00,0.789473684,0.781303602,0.184850441,0.204812535,0.01519295,0.245215058,0.048140044
2023/3/10 16:00,0.880382775,0.788164666,0.156445018,0.179630666,0.021725919,0.254220939,0.037231784
2023/3/10 20:00,0.827751196,0.744253859,0.180116204,0.207050923,0.011698572,0.27029629,0.04957706
2023/3/11 0:00,0.645933014,0.660891938,0.146761351,0.209289312,0.009875418,0.26703531,0.045200692
2023/3/11 4:00,0.574162679,0.626586621,0.170862922,0.216564074,0.009875418,0.253194946,0.056174271
2023/3/11 8:00,0.511961722,0.59193825,0.102862062,0.168998321,0.022181708,0.255907188,0.047323557
2023/3/11 12:00,0.555023923,0.625728988,0.153862707,0.177951875,0.019902765,0.253245043,0.046180476
2023/3/11 16:00,0.61722488,0.647169811,0.214116634,0.168998321,0.012914008,0.249543558,0.057905222
2023/3/11 20:00,0.550239234,0.610120069,0.13836884,0.189143816,0.019902765,0.256844008,0.071197622
2023/3/12 0:00,0.492822967,0.548370497,0.13836884,0.189143816,0.012914008,0.257574965,0.119239688
2023/3/12 8:00,0.444976077,0.528816467,0.239078976,0.358701735,0.142054087,0.273260123,0.129788693
2023/3/12 12:00,0.612440191,0.686620926,0.168065419,0.214325686,0.019446977,0.256784922,0.100199223
2023/3/12 16:00,0.751196172,0.765866209,0.18140736,0.19418019,0.020206624,0.262991988,0.110290996
2023/3/12 20:00,0.631578947,0.679931389,0.190445449,0.210968103,0.019902765,0.263273105,0.13965185
2023/3/13 4:00,0.492822967,0.55626072,0.133204218,0.192501399,0.012914008,0.270722597,0.156340834
2023/3/13 8:00,0.488038278,0.549399657,0.134925759,0.186345831,0.023852932,0.277532322,0.177308207
2023/3/13 12:00,0.631578947,0.701200686,0.175381967,0.178511472,0.015496809,0.270946642,0.033671903
2023/3/13 16:00,0.736842105,0.740994854,0.177964278,0.174594292,0.017471893,0.267707575,0.038244227
2023/3/13 20:00,0.684210526,0.72761578,0.171293308,0.173475098,0.019143118,0.272055833,0.027531925
2023/3/14 0:00,0.574162679,0.680960549,0.171293308,0.173475098,0.019143118,0.271662061,0.028707665
2023/3/14 4:00,0.531100478,0.646826758,0.109317839,0.181309457,0.016560316,0.276639488,0.028609687
2023/3/14 8:00,0.502392344,0.624528302,0.135571336,0.170117515,0.015800668,0.279809283,0.029328195
2023/3/14 12:00,0.693779904,0.751972556,0.141381536,0.17683268,0.010786995,0.276771221,0.027695222
2023/3/14 16:00,0.770334928,0.760205832,0.139014418,0.161163962,0.011850501,0.277496392,0.030993827
2023/3/14 20:00,0.717703349,0.703945111,0.175381967,0.209289312,0.011850501,0.28134856,0.051765244
2023/3/15 0:00,0.588516746,0.642538593,0.123735743,0.2115277,0.008508052,0.278340191,0.057905222
2023/3/15 4:00,0.516746411,0.589365352,0.133849796,0.177951875,0.00911577,0.282606533,0.047650152
2023/3/15 8:00,0.473684211,0.534991424,0.101355713,0.158925574,0.013673655,0.282635364,0.046049838
2023/3/15 12:00,0.588516746,0.633619211,0.126533247,0.152770006,0.00622911,0.277059686,0.044416865
2023/3/15 16:00,0.789473684,0.748027444,0.110824188,0.161163962,0.005773321,0.281424437,0.057317352
2023/3/15 20:00,0.727272727,0.669982847,0.147837314,0.174034695,0.002582802,0.280260002,0.075149417
2023/3/16 0:00,0.598086124,0.608919383,0.147837314,0.174034695,0.002582802,0.291957587,0.081746628
2023/3/16 4:00,0.540669856,0.561406518,0.1482677,0.181869054,0,0.303390839,0.091675104
2023/3/16 8:00,0.535885167,0.536878216,0.118571121,0.155008394,0.005621392,0.295948071,0.087527352
2023/3/16 12:00,0.80861244,0.724699828,0.122874973,0.165640739,0.002127013,0.289400748,0.105392077
2023/3/16 16:00,1,0.764150943,0.251990532,0.19809737,0.006532969,0.289346335,0.035108919
2023/3/16 20:00,0.976076555,0.815780446,0.217774909,0.200895355,0.002886661,0.287411696,0.041771449
2023/3/17 0:00,0.727272727,0.696397942,0.223800301,0.214885283,0.001215436,0.286663385,0.052549071
2023/3/17 4:00,0.593301435,0.598456261,0.206369701,0.265249021,0.09495594,0.294952645,0.071164963
2023/3/17 8:00,0.516746411,0.515951973,0.199268345,0.199216564,0.010483136,0.287712151,0.055063849
2023/3/17 12:00,0.578947368,0.534476844,0.177964278,0.203693341,0.006988757,0.292917781,0.049021849
2023/3/17 16:00,0.607655502,0.600857633,0.254788035,0.2115277,0.004254026,0.292919975,0.064175839
2023/3/17 20:00,0.574162679,0.570325901,0.162900796,0.19418019,0.00303859,0.305899705,0.058133838
2023/3/18 0:00,0.507177033,0.521783877,0.162900796,0.19418019,0.00303859,0.283537842,0.059080963
2023/3/18 4:00,0.492822967,0.517324185,0.156875403,0.217683268,0.011090854,0.288738842,0.063326693
2023/3/18 8:00,0.459330144,0.482332762,0.262750161,0.227196419,0.017168034,0.288652152,0.071850812
2023/3/18 12:00,0.488038278,0.508404803,0.222509146,0.243424734,0.026587663,0.285605993,0.063555309
2023/3/18 16:00,0.516746411,0.558490566,0.264041317,0.229434807,0.022941355,0.283169477,0.060224044
2023/3/18 20:00,0.550239234,0.573070326,0.218635679,0.235030778,0.022637496,0.286404399,0.042065384
2023/3/19 0:00,0.511961722,0.549399657,0.218635679,0.235030778,0.022637496,0.286120173,0.048629936
2023/3/19 4:00,0.497607656,0.504116638,0.204002582,0.251259093,0.016408387,0.283092887,0.045461968
2023/3/19 8:00,0.468899522,0.477701544,0.185496019,0.235590375,0.020662413,0.281094909,0.059636174
2023/3/19 12:00,0.497607656,0.499142367,0.200774693,0.238947957,0.019446977,0.279414694,0.049740357
2023/3/21 8:00,0.392344498,0.349571184,0.40843555,0.376608842,0.177605591,0.229985975,0.075835266
2023/3/21 12:00,0.397129187,0.397770154,0.403270927,0.373810856,0.178669098,0.227765529,0.06711519
2023/3/21 16:00,0.43062201,0.458662093,0.41510652,0.351426973,0.168337891,0.224108158,0.067507103
2023/3/21 20:00,0.416267943,0.418181818,0.426942113,0.363738109,0.170616834,0.226336031,0.064175839
2023/3/22 0:00,0.406698565,0.392109777,0.426942113,0.363738109,0.170616834,0.239373997,0.05320226
2023/3/22 4:00,0.387559809,0.33464837,0.319561007,0.311695579,0.148435126,0.238277405,0.060844574
2023/3/22 8:00,0.377990431,0.304974271,0.478588337,0.307218802,0.139927074,0.249501407,0.055161828
2023/3/22 12:00,0.392344498,0.333619211,0.332472563,0.308337997,0.139927074,0.248784214,0.060746595
2023/3/22 16:00,0.406698565,0.362264151,0.307725414,0.295467264,0.124278335,0.233843799,0.057807244
2023/3/22 20:00,0.377990431,0.319725557,0.385625134,0.285954113,0.030841689,0.249128132,0.05503119
2023/3/23 0:00,0.377990431,0.300343053,0.385625134,0.285954113,0.030841689,0.256332387,0.05806852
2023/3/23 4:00,0.377990431,0.353859348,0.258231117,0.284834919,0.160589486,0.215567469,0.109180574
2023/3/23 8:00,0.368421053,0.336878216,0.214762212,0.252378288,0.125493771,0.234096037,0.072601979
2023/3/23 12:00,0.416267943,0.406346484,0.212825479,0.24230554,0.018231541,0.254767686,0.053071622
2023/3/23 16:00,0.425837321,0.397598628,0.229610501,0.264689424,0.118201155,0.253271809,0.066168066
2023/3/23 20:00,0.368421053,0.297770154,0.460512158,0.484051483,0.184594348,0.232205227,0.081093439
2023/3/24 0:00,0.325358852,0.345283019,0.460512158,0.484051483,0.184594348,0.17836412,0.163525915
2023/3/24 4:00,0.311004785,0.327101201,0.617602754,0.599888081,0.326192647,0.137561878,0.199320683
2023/3/24 8:00,0.349282297,0.324871355,0.588982139,0.504196978,0.283348526,0.161317286,0.139292596
2023/3/24 12:00,0.33492823,0.337907376,0.616957177,0.504196978,0.283348526,0.14914701,0.16685718
2023/3/24 16:00,0.330143541,0.351114923,0.83516247,0.60380526,0.321634761,0.119332443,0.175120024
2023/3/24 20:00,0.33492823,0.351972556,0.747148698,0.6345831,0.355059253,0.139855877,0.19167837
2023/3/25 0:00,0.301435407,0.363121784,0.747148698,0.6345831,0.355059253,0.104778671,0.224141873
2023/3/25 4:00,0.325358852,0.365866209,0.592425221,0.545047566,0.318748101,0.158827399,0.16564878
2023/3/25 8:00,0.330143541,0.366209262,0.507208952,0.494124231,0.29140079,0.189761225,0.148404585
2023/3/25 12:00,0.363636364,0.387650086,0.458575425,0.500279799,0.29140079,0.233756047,0.146412358
2023/3/25 16:00,0.368421053,0.409948542,0.493436626,0.482932289,0.263445761,0.225130411,0.140664293
2023/3/26 4:00,0.354066986,0.382847341,0.538196686,0.537772804,0.330446673,0.207872666,0.181717234
2023/3/26 8:00,0.354066986,0.396912521,0.571766731,0.54224958,0.350653297,0.185702447,0.18321957
2023/3/26 12:00,0.349282297,0.399142367,0.51861416,0.588136542,0.40170161,0.170739742,0.182664359
2023/3/26 16:00,0.28708134,0.444253859,0.642349903,0.560716284,0.373746582,0.156945355,0.125020412
2023/3/26 20:00,0.263157895,0.431217839,0.439208091,0.526021265,0.351261015,0.147924574,0.177373526
2023/3/27 0:00,0.267942584,0.417495712,0.439208091,0.526021265,0.351261015,0.14870286,0.096574023
2023/3/27 4:00,0.263157895,0.399142367,0.349472778,0.466144376,0.334700699,0.143725078,0.094222542
2023/3/27 8:00,0.248803828,0.401543739,0.456638692,0.456071628,0.304618657,0.141507019,0.083379601
2023/3/27 12:00,0.263157895,0.410806175,0.456638692,0.454392837,0.304618657,0.138005691,0.088082563
2023/3/27 16:00,0.277511962,0.432590051,0.298687325,0.430889759,0.295654816,0.143777881,0.085175871
2023/3/27 20:00,0.315789474,0.428301887,0.298687325,0.430889759,0.295654816,0.145524233,0.065939449
2023/3/28 0:00,0.301435407,0.418181818,0.316978696,0.422495803,0.287602552,0.142535519,0.064959666
2023/3/28 4:00,0.291866029,0.408919383,0.247256294,0.419697818,0.284260103,0.144433174,0.070577093
2023/3/28 8:00,0.306220096,0.407890223,0.455777921,0.423614997,0.284715892,0.141639457,0.085371828
2023/3/28 12:00,0.301435407,0.443396226,0.455777921,0.423614997,0.284715892,0.14140845,0.084751298
2023/3/30 12:00,0.358851675,0.454716981,0.207876049,0.406827084,0.237161957,0.144633218,0.062183611
2023/3/30 16:00,0.330143541,0.473070326,0.199268345,0.400111919,0.231388636,0.143217512,0.067768379
2023/3/30 20:00,0.363636364,0.471183533,0.19883796,0.404029099,0.235034944,0.140369182,0.052189817
2023/3/31 0:00,0.392344498,0.449399657,0.19883796,0.404029099,0.235034944,0.138869508,0.058982984
2023/3/31 4:00,0.358851675,0.442024014,0.140090381,0.359261332,0.206927985,0.142496867,0.057741925
2023/3/31 8:00,0.33492823,0.432418525,0.173445233,0.375489647,0.201154664,0.139174444,0.060354682
2023/3/31 12:00,0.363636364,0.44922813,0.165052722,0.364857303,0.190671528,0.137118423,0.051079395
2023/3/31 16:00,0.377990431,0.458147513,0.112760921,0.33072188,0.183834701,0.137829647,0.050001633
2023/3/31 20:00,0.38277512,0.444253859,0.155369055,0.336877448,0.186265573,0.135381225,0.049968974
2023/4/1 4:00,0.344497608,0.40754717,0.219066064,0.329043089,0.181251899,0.14019878,0.049544401
2023/4/1 8:00,0.387559809,0.414236707,0.103077254,0.312255176,0.174567001,0.147319388,0.052287795
2023/4/1 12:00,0.397129187,0.450428816,0.084355498,0.311695579,0.177301732,0.15348299,0.046703028
2023/4/1 16:00,0.473684211,0.481646655,0.190445449,0.302742026,0.175782437,0.155609071,0.050066952
2023/4/1 20:00,0.397129187,0.475471698,0.214331827,0.306659205,0.173199635,0.157116791,0.046474411
2023/4/2 0:00,0.421052632,0.433962264,0.214331827,0.306659205,0.173199635,0.160280348,0.039224011
2023/4/2 4:00,0.387559809,0.40102916,0.058747579,0.300503637,0.161197204,0.16178628,0.043567719
2023/4/2 8:00,0.425837321,0.386792453,0.061760275,0.290990487,0.158766332,0.172370057,0.044090271
2023/4/2 12:00,0.392344498,0.443910806,0.097051861,0.308337997,0.165907019,0.174589575,0.046866325
2023/4/2 16:00,0.421052632,0.46432247,0.051000646,0.281477336,0.159677909,0.176709853,0.037917633
2023/4/2 20:00,0.411483254,0.453859348,0.527006671,0.287632904,0.160133698,0.180985615,0.041967406
2023/4/3 0:00,0.440191388,0.429674099,0.527006671,0.287632904,0.160133698,0.173400504,0.031483719
2023/4/3 4:00,0.406698565,0.404974271,0.527006671,0.287632904,0.160133698,0.163922052,0.035860087
2023/4/3 8:00,0.368421053,0.392795883,0.046481601,0.265808618,0.154664236,0.159880443,0.039779222
2023/4/3 12:00,0.444976077,0.445969125,0.118786314,0.289311696,0.155423883,0.164065075,0.047454195
2023/4/3 16:00,0.38277512,0.481303602,0.118786314,0.316731953,0.152689152,0.15869496,0.04049773
2023/4/3 20:00,0.492822967,0.473070326,0.318700237,0.30386122,0.155575813,0.156001479,0.035794768
2023/4/4 0:00,0.444976077,0.432933105,0.318700237,0.30386122,0.155575813,0.153795156,0.040954963
2023/4/4 4:00,0.440191388,0.467238422,0.278674414,0.310576385,0.155423883,0.154296405,0.036839871
2023/4/4 8:00,0.440191388,0.449056604,0.248332257,0.322887521,0.154360377,0.158780345,0.043077827
2023/4/4 12:00,0.425837321,0.421783877,0.235851087,0.332400672,0.176694014,0.140697717,0.065057644
2023/4/4 16:00,0.43062201,0.417152659,0.244673983,0.322887521,0.149650562,0.150119204,0.045984519
2023/4/4 20:00,0.435406699,0.408233276,0.307725414,0.343592613,0.177301732,0.146817345,0.068715503
2023/4/5 0:00,0.454545455,0.389536878,0.307725414,0.343592613,0.177301732,0.142495367,0.077141644
2023/4/5 4:00,0.397129187,0.341509434,0.426726921,0.496362619,0.242631419,0.139891379,0.094418498
2023/4/5 8:00,0.416267943,0.345283019,0.447170217,0.510352546,0.242631419,0.140984907,0.119925536
2023/4/5 12:00,0.416267943,0.334476844,0.615020443,0.612199217,0.290185354,0.129252879,0.126228812
2023/4/5 16:00,0.397129187,0.362092624,0.599741769,0.584219362,0.290185354,0.128077332,0.113491623
2023/4/5 20:00,0.387559809,0.357118353,0.53690553,0.537213206,0.285779398,0.135974312,0.091152552
2023/4/6 0:00,0.387559809,0.334133791,0.53690553,0.537213206,0.285779398,0.128065255,0.101995493
2023/4/6 4:00,0.38277512,0.32915952,0.500322789,0.504756575,0.241871771,0.136442149,0.089062347
2023/4/6 8:00,0.392344498,0.329845626,0.500322789,0.504756575,0.241871771,0.131385548,0.09007479
2023/4/6 20:00,0.444976077,0.341509434,0.60146331,0.503637381,0.240048617,0.148148222,0.082791731
2023/4/7 0:00,0.373205742,0.318181818,0.60146331,0.503637381,0.240048617,0.159616344,0.088180541
2023/4/7 4:00,0.349282297,0.305145798,0.473638907,0.493005036,0.24840474,0.153294501,0.082563114
2023/4/7 8:00,0.368421053,0.316809605,0.494512589,0.50195859,0.232907931,0.150912359,0.081844606
2023/4/7 12:00,0.397129187,0.383190395,0.476006025,0.487409065,0.245670009,0.1506231,0.086678206
2023/4/7 16:00,0.397129187,0.430703259,0.491930278,0.462786794,0.258128229,0.142858002,0.079003233
2023/4/7 20:00,0.411483254,0.42058319,0.490208737,0.477336318,0.249316317,0.139230826,0.101766877
2023/4/8 0:00,0.416267943,0.392624357,0.490208737,0.477336318,0.249316317,0.128611191,0.090760639
2023/4/8 4:00,0.411483254,0.361578045,0.399612653,0.452154449,0.26390155,0.122614541,0.101211666
2023/4/8 8:00,0.377990431,0.347512864,0.458360232,0.447118075,0.24247949,0.116522403,0.082432477
2023/4/8 12:00,0.435406699,0.398627787,0.373143964,0.485730274,0.254026132,0.11415322,0.097586466
